aid,audcatid,artstid,Title,Album,Sevadar,Titlefws,Duration,audiosize,audiopath,audio_year,filename,cdnpath,imgpath,status,createdon
6394,212,193,GV - 130 Duja Bhao Part 5,March 2024,Harpreet Singh Delhi,G-1DBP5,30,28,NULL,2024,17 Harpreet Singh DL - GV - 130 Duja Bhao Part 5 (24-03-24)E.mp3,https://brahmbungadodra.org/kirtanrecords/samagams/March24/17%20Harpreet%20Singh%20DL%20-%20GV%20-%20130%20Duja%20Bhao%20Part%205%20%2824-03-24%29E.mp3,,1,2024-03-28 02:04:33
6395,212,512,Aise Sant Mileh Mere Bhai,March 2024,Sukhmani Kaur,ASMMB,19,18,NULL,2024,18 Sukhmani Kaur - Aise Sant Mileh Mere Bhai (24-03-24)E.mp3,https://brahmbungadodra.org/kirtanrecords/samagams/March24/18%20Sukhmani%20Kaur%20-%20Aise%20Sant%20Mileh%20Mere%20Bhai%20%2824-03-24%29E.mp3,,1,2024-03-28 02:04:33
6396,212,619,Har Mera Saathi Sang Sakhaai,March 2024,Ravneet Kaur Calgary,HMSSS,25,23,NULL,2024,19 Ravneet Kaur - Har Mera Saathi Sang Sakhaai (25-03-24)E.mp3,https://brahmbungadodra.org/kirtanrecords/samagams/March24/19%20Ravneet%20Kaur%20-%20Har%20Mera%20Saathi%20Sang%20Sakhaai%20%2825-03-24%29E.mp3,,1,2024-03-28 02:04:33
6397,212,489,Sadhsangat Sachkhand Hai,March 2024,Tashneet Kaur (TKD),SSH,30,28,NULL,2024,20 Tashneet Kaur DL - Sadhsangat Sachkhand Hai (24-03-24)E.mp3,https://brahmbungadodra.org/kirtanrecords/samagams/March24/20%20Tashneet%20Kaur%20DL%20-%20Sadhsangat%20Sachkhand%20Hai%20%2824-03-24%29E.mp3,,1,2024-03-28 02:04:33
6398,212,303,Satgur Agai Dhay Pao,March 2024,Manmohan Kaur DL,SADP,26,24,NULL,2024,21 Manmohan Kaur USA - Satgur Agai Dhay Pao (24-03-24)E.mp3,https://brahmbungadodra.org/kirtanrecords/samagams/March24/21%20Manmohan%20Kaur%20USA%20-%20Satgur%20Agai%20Dhay%20Pao%20%2824-03-24%29E.mp3,,1,2024-03-28 02:04:33
6399,212,166,Satgur Milai Vadbhag Sanjog,March 2024,Harjinder Kaur DL,SMVS,38,35,NULL,2024,22 Harjinder Kaur DL - Satgur Milai Vadbhag Sanjog (24-03-24)E.mp3,https://brahmbungadodra.org/kirtanrecords/samagams/March24/22%20Harjinder%20Kaur%20DL%20-%20Satgur%20Milai%20Vadbhag%20Sanjog%20%2824-03-24%29E.mp3,,1,2024-03-28 02:04:33
6400,212,557,Naam Simran,March 2024,Anika Kaur Austrailia,NS,42,39,NULL,2024,23 Anika Kaur Australia - Naam Simran (25-03-24)M.mp3,https://brahmbungadodra.org/kirtanrecords/samagams/March24/23%20Anika%20Kaur%20Australia%20-%20Naam%20Simran%20%2825-03-24%29M.mp3,,1,2024-03-28 02:04:33
6401,212,87,Bhai Re Sant Jana Ki Rain,March 2024,Davinder Kaur Bathinda,BRSJKR,25,23,NULL,2024,24 Davinder Kaur BTD - Bhai Re Sant Jana Ki Rain (25-03-24)M.mp3,https://brahmbungadodra.org/kirtanrecords/samagams/March24/24%20Davinder%20Kaur%20BTD%20-%20Bhai%20Re%20Sant%20Jana%20Ki%20Rain%20%2825-03-24%29M.mp3,,1,2024-03-28 02:04:33
6402,212,513,Maee Mere Man Ki Preet,March 2024,Tashfi Kaur Delhi,MMMKP,25,23,NULL,2024,25 Tasfee Kaur DL - Maee Mere Man Ki Preet (25-03-24)M.mp3,https://brahmbungadodra.org/kirtanrecords/samagams/March24/25%20Tasfee%20Kaur%20DL%20-%20Maee%20Mere%20Man%20Ki%20Preet%20%2825-03-24%29M.mp3,,1,2024-03-28 02:04:33
6403,212,67,Aukhad Mantr Mool Man Ekai,March 2024,BisamPreet Kaur Jalandhar,AMMME,25,24,NULL,2024,26 Bisampreet Kaur - Aukhad Mantr Mool Man Ekai (25-03-24)M.mp3,https://brahmbungadodra.org/kirtanrecords/samagams/March24/26%20Bisampreet%20Kaur%20-%20Aukhad%20Mantr%20Mool%20Man%20Ekai%20%2825-03-24%29M.mp3,,1,2024-03-28 02:04:33
6404,212,175,Binat Karo Ardaas Sunoh Je Tha,March 2024,Harkirat Kaur,BKASJT,30,28,NULL,2024,27 Harkeerat Kaur Australia - Binat Karo Ardaas Sunoh Je Thakur Bhavai (25-03-24)M.mp3,https://brahmbungadodra.org/kirtanrecords/samagams/March24/27%20Harkeerat%20Kaur%20Australia%20-%20Binat%20Karo%20Ardaas%20Sunoh%20Je%20Thakur%20Bhavai%20%2825-03-24%29M.mp3,,1,2024-03-28 02:04:33
6405,212,139,Ram Rang Kade Utar Na Jaaye,March 2024,Gurpreet Kaur BTD,RRKUNJ,27,25,NULL,2024,28 Gurpreet Kaur BTD - Ram Rang Kade Utar Na Jaaye (25-03-24)M.mp3,https://brahmbungadodra.org/kirtanrecords/samagams/March24/28%20Gurpreet%20Kaur%20BTD%20-%20Ram%20Rang%20Kade%20Utar%20Na%20Jaaye%20%2825-03-24%29M.mp3,,1,2024-03-28 02:04:33
6406,212,461,Eni Thagi Jag Thagiya,March 2024,Simrati Kaur Delhi,ETJT,28,26,NULL,2024,29 Simrati Kaur DL - Eni Thagi Jag Thagiya (25-03-24)M.mp3,https://brahmbungadodra.org/kirtanrecords/samagams/March24/29%20Simrati%20Kaur%20DL%20-%20Eni%20Thagi%20Jag%20Thagiya%20%2825-03-24%29M.mp3,,1,2024-03-28 02:04:33
6407,212,276,GV - 19 Dharam Parchaar Part 9,March 2024,Karandeep Singh,G-1DPP9,40,37,NULL,2024,30 Karandeep Singh USA - GV - 19 Dharam Parchaar Part 9 (25-03-24)M.mp3,https://brahmbungadodra.org/kirtanrecords/samagams/March24/30%20Karandeep%20Singh%20USA%20-%20GV%20-%2019%20Dharam%20Parchaar%20Part%209%20%2825-03-24%29M.mp3,,1,2024-03-28 02:04:33
6408,212,602,Naam Simran,March 2024,Tavleen Kaur Jammu,NS,42,38,NULL,2024,31 Tavleen Kaur Jammu - Naam Simran (25-03-24)E.mp3,https://brahmbungadodra.org/kirtanrecords/samagams/March24/31%20Tavleen%20Kaur%20Jammu%20-%20Naam%20Simran%20%2825-03-24%29E.mp3,,1,2024-03-28 02:04:33
6409,212,490,GV - 93 Dhayan Part 2,March 2024,Tejinder Pal Singh DL,G-9DP2,29,27,NULL,2024,32 Tejinder Pal Singh DL - GV - 93 Dhayan Part 2 (25-03-24)E.mp3,https://brahmbungadodra.org/kirtanrecords/samagams/March24/32%20Tejinder%20Pal%20Singh%20DL%20-%20GV%20-%2093%20Dhayan%20Part%202%20%2825-03-24%29E.mp3,,1,2024-03-28 02:04:33
6410,212,578,Karoh Kirpa Karunapate Tere Ha,March 2024,Mehar Kaur Mumbai,KKKTH,20,19,NULL,2024,33 Mehar Kaur Mumbai - Karoh Kirpa Karunapate Tere Har Gun Gao (25-03-24)E.mp3,https://brahmbungadodra.org/kirtanrecords/samagams/March24/33%20Mehar%20Kaur%20Mumbai%20-%20Karoh%20Kirpa%20Karunapate%20Tere%20Har%20Gun%20Gao%20%2825-03-24%29E.mp3,,1,2024-03-28 02:04:33
6411,212,456,Merey Man Pardesi Vey Pyare Aa,March 2024,Simran Kaur USA,MMPVPA,31,29,NULL,2024,34 Simran Kaur USA - Merey Man Pardesi Vey Pyare Aao Ghare (25-03-24)E.mp3,https://brahmbungadodra.org/kirtanrecords/samagams/March24/34%20Simran%20Kaur%20USA%20-%20Merey%20Man%20Pardesi%20Vey%20Pyare%20Aao%20Ghare%20%2825-03-24%29E.mp3,,1,2024-03-28 02:04:33
6412,212,264,Haun Varia Har Varia,March 2024,Jagjot Singh Patiala,HVHV,31,29,NULL,2024,35 Jagjot Singh - Haun Varia Har Varia (25-03-24)E.mp3,https://brahmbungadodra.org/kirtanrecords/samagams/March24/35%20Jagjot%20Singh%20-%20Haun%20Varia%20Har%20Varia%20%2825-03-24%29E.mp3,,1,2024-03-28 02:04:33
6413,212,331,Har Charan Sarovar Teh Karaho,March 2024,Nainpreet Singh Delhi,HCSTK,31,29,NULL,2024,36 Nainpreet Singh DL - Har Charan Sarovar Teh Karaho Nivaas Mana (25-03-24)E.mp3,https://brahmbungadodra.org/kirtanrecords/samagams/March24/36%20Nainpreet%20Singh%20DL%20-%20Har%20Charan%20Sarovar%20Teh%20Karaho%20Nivaas%20Mana%20%2825-03-24%29E.mp3,,1,2024-03-28 02:04:33
6414,212,142,Mero Aur Padhan Sio Nahi Kaam,March 2024,Gurpreet Kaur FBD,MAPSNK,28,27,NULL,2024,37 Gurpreet Kaur FBD - Mero Aur Padhan Sio Nahi Kaam (25-03-24)E.mp3,https://brahmbungadodra.org/kirtanrecords/samagams/March24/37%20Gurpreet%20Kaur%20FBD%20-%20Mero%20Aur%20Padhan%20Sio%20Nahi%20Kaam%20%2825-03-24%29E.mp3,,1,2024-03-28 02:04:33
6415,212,445,Naam Simran,March 2024,Shanon Kaur Canada,NS,40,37,NULL,2024,38 Shanon Kaur - Naam Simran (26-03-24)M.mp3,https://brahmbungadodra.org/kirtanrecords/samagams/March24/38%20Shanon%20Kaur%20-%20Naam%20Simran%20%2826-03-24%29M.mp3,,1,2024-03-28 02:04:33
6416,212,220,Tu Prabh Data Daan Mat Poora,March 2024,Jagdeep Singh Nairobi,TPDDMP,27,25,NULL,2024,39 Jagdeep Singh Nairobi - Tu Prabh Data Daan Mat Poora (26-03-24)M.mp3,https://brahmbungadodra.org/kirtanrecords/samagams/March24/39%20Jagdeep%20Singh%20Nairobi%20-%20Tu%20Prabh%20Data%20Daan%20Mat%20Poora%20%2826-03-24%29M.mp3,,1,2024-03-28 02:04:33
6417,212,277,Antar Ki Gat Tum Hi Jaani,March 2024,Kaur Ji,AKGTHJ,21,20,NULL,2024,40 Kirpa Kaur - Antar Ki Gat Tum Hi Jaani (26-03-24)M.mp3,https://brahmbungadodra.org/kirtanrecords/samagams/March24/40%20Kirpa%20Kaur%20-%20Antar%20Ki%20Gat%20Tum%20Hi%20Jaani%20%2826-03-24%29M.mp3,,1,2024-03-28 02:04:33
6418,212,468,Aisi Laal Thujh Bin Kon Karai,March 2024,Sukhdeep Singh USA,ALTBKK,25,23,NULL,2024,41 Sukhdeep Singh USA -  Aisi Laal Thujh Bin Kon Karai (26-03-24)M.mp3,https://brahmbungadodra.org/kirtanrecords/samagams/March24/41%20Sukhdeep%20Singh%20USA%20-%20%20Aisi%20Laal%20Thujh%20Bin%20Kon%20Karai%20%2826-03-24%29M.mp3,,1,2024-03-28 02:04:33
6419,212,213,Sada Rangela Laal Piara,March 2024,Indermohan Singh (ISD),SRLP,26,24,NULL,2024,42 Indermohan Singh DL - Sada Rangela Laal Piara (26-03-24)M.mp3,https://brahmbungadodra.org/kirtanrecords/samagams/March24/42%20Indermohan%20Singh%20DL%20-%20Sada%20Rangela%20Laal%20Piara%20%2826-03-24%29M.mp3,,1,2024-03-28 02:04:33
6420,212,79,Hau Balihari Saajna Meeta Avar,March 2024,Charanjeet Singh Maula LDH,HBSMA,33,30,NULL,2024,43 Charanjeet Singh LDH - Hau Balihari Saajna Meeta Avareeta (26-03-24)M.mp3,https://brahmbungadodra.org/kirtanrecords/samagams/March24/43%20Charanjeet%20Singh%20LDH%20-%20Hau%20Balihari%20Saajna%20Meeta%20Avareeta%20%2826-03-24%29M.mp3,,1,2024-03-28 02:04:33
6421,212,52,Oye Datey Dhukh Katanhaar,March 2024,Baljinder Kaur Babba,ODDK,34,31,NULL,2024,44 Baljinder Kaur - Oye Datey Dhukh Katanhaar (26-03-24)M.mp3,https://brahmbungadodra.org/kirtanrecords/samagams/March24/44%20Baljinder%20Kaur%20-%20Oye%20Datey%20Dhukh%20Katanhaar%20%2826-03-24%29M.mp3,,1,2024-03-28 02:04:33
6422,212,608,GV - 117  Simran Part - 8,March 2024,Jatinder Kaur DL,G-1SP-8,23,22,NULL,2024,45 Jatinder Kaur DL - GV - 117  Simran Part - 8 (26-03-24)M.mp3,https://brahmbungadodra.org/kirtanrecords/samagams/March24/45%20Jatinder%20Kaur%20DL%20-%20GV%20-%20117%20%20Simran%20Part%20-%208%20%2826-03-24%29M.mp3,,1,2024-03-28 02:04:33
6423,212,406,Naam Simran,March 2024,Rekha Kaur Canada,NS,41,38,NULL,2024,46 Rekha Kaur Canada - Naam Simran (26-03-24)E.mp3,https://brahmbungadodra.org/kirtanrecords/samagams/March24/46%20Rekha%20Kaur%20Canada%20-%20Naam%20Simran%20%2826-03-24%29E.mp3,,1,2024-03-28 02:04:33
6424,212,65,GV - 100 Bhujna Seejhna Cheenn,March 2024,Bhupinder Singh Sidhu,G-1BSC,30,28,NULL,2024,47 Bhupinder Singh - GV - 100 Bhujna Seejhna Cheenna Pehchanana (26-03-24)E.mp3,https://brahmbungadodra.org/kirtanrecords/samagams/March24/47%20Bhupinder%20Singh%20-%20GV%20-%20100%20Bhujna%20Seejhna%20Cheenna%20Pehchanana%20%2826-03-24%29E.mp3,,1,2024-03-28 02:04:33
6425,212,277,Bhooley Marag Jinhai Bataya,March 2024,Kaur Ji,BMJB,24,22,NULL,2024,48 Jaspal Kaur - Bhooley Marag Jinhai Bataya (26-03-24)E.mp3,https://brahmbungadodra.org/kirtanrecords/samagams/March24/48%20Jaspal%20Kaur%20-%20Bhooley%20Marag%20Jinhai%20Bataya%20%2826-03-24%29E.mp3,,1,2024-03-28 02:04:33
6426,212,324,Mere Sahib Hau Kita Tera,March 2024,Mohinderjeet Singh Delhi,MSHKT,25,23,NULL,2024,49 Mohinderjeet Singh DL - Mere Sahib Hau Kita Tera (26-03-24)E.mp3,https://brahmbungadodra.org/kirtanrecords/samagams/March24/49%20Mohinderjeet%20Singh%20DL%20-%20Mere%20Sahib%20Hau%20Kita%20Tera%20%2826-03-24%29E.mp3,,1,2024-03-28 02:04:33
6427,212,92,Sun Sajan Ji Meindarey Meeta R,March 2024,Daya Singh FBD,SSJMMR,29,27,NULL,2024,50 Daya Singh - Sun Sajan Ji Meindarey Meeta Ram (26-03-24)E.mp3,https://brahmbungadodra.org/kirtanrecords/samagams/March24/50%20Daya%20Singh%20-%20Sun%20Sajan%20Ji%20Meindarey%20Meeta%20Ram%20%2826-03-24%29E.mp3,,1,2024-03-28 02:04:33
6428,212,136,Vaho Vaho Kartia Man Nirmal Ho,March 2024,Gurpreet Kaur (GPKM),VVKMNH,27,25,NULL,2024,51 Gurpreet Kaur Dasua - Vaho Vaho Kartia Man Nirmal Hovai (26-03-24)E.mp3,https://brahmbungadodra.org/kirtanrecords/samagams/March24/51%20Gurpreet%20Kaur%20Dasua%20-%20Vaho%20Vaho%20Kartia%20Man%20Nirmal%20Hovai%20%2826-03-24%29E.mp3,,1,2024-03-28 02:04:33
6429,212,166,Har Ras Rasana Chakh Toon,March 2024,Harjinder Kaur DL,HRRCT,31,28,NULL,2024,52 Harjinder Kaur DL - Har Ras Rasana Chakh Toon (26-03-24)E.mp3,https://brahmbungadodra.org/kirtanrecords/samagams/March24/52%20Harjinder%20Kaur%20DL%20-%20Har%20Ras%20Rasana%20Chakh%20Toon%20%2826-03-24%29E.mp3,,1,2024-03-28 02:04:33
6430,212,331,Naam Simran,March 2024,Nainpreet Singh Delhi,NS,44,41,NULL,2024,53 Nainpreet Singh DL - Naam Simran (27-03-24)M.mp3,https://brahmbungadodra.org/kirtanrecords/samagams/March24/53%20Nainpreet%20Singh%20DL%20-%20Naam%20Simran%20%2827-03-24%29M.mp3,,1,2024-03-28 02:04:33
6431,212,538,Sun Sajan Mere Meet Piarey,March 2024,Bhavleen Kaur Barnala,SSMMP,23,22,NULL,2024,54 Bhavleen Kaur Barnala - Sun Sajan Mere Meet Piarey (27-03-24)M.mp3,https://brahmbungadodra.org/kirtanrecords/samagams/March24/54%20Bhavleen%20Kaur%20Barnala%20-%20Sun%20Sajan%20Mere%20Meet%20Piarey%20%2827-03-24%29M.mp3,,1,2024-03-28 02:04:33
6432,212,521,Kat Jaiyai Re Ghar Lago Rang,March 2024,Bavleen Kaur Australia,KJRGLR,24,23,NULL,2024,55 Bavleen Kaur - Kat Jaiyai Re Ghar Lago Rang (27-03-24)M.mp3,https://brahmbungadodra.org/kirtanrecords/samagams/March24/55%20Bavleen%20Kaur%20-%20Kat%20Jaiyai%20Re%20Ghar%20Lago%20Rang%20%2827-03-24%29M.mp3,,1,2024-03-28 02:04:33
6433,212,489,Hamarey Eaekey Hari Hari,March 2024,Tashneet Kaur (TKD),HEHH,30,28,NULL,2024,56 Tashneet Kaur DL - Hamarey Eaekey Hari Hari (27-03-24)M.mp3,https://brahmbungadodra.org/kirtanrecords/samagams/March24/56%20Tashneet%20Kaur%20DL%20-%20Hamarey%20Eaekey%20Hari%20Hari%20%2827-03-24%29M.mp3,,1,2024-03-28 02:04:33
6434,212,90,Jan Nanak Mangey Dhoor Tin,March 2024,Davinder Kaur Patti,JNMDT,29,27,NULL,2024,57 Davinder Kaur Patti - Jan Nanak Mangey Dhoor Tin (27-03-24)M.mp3,https://brahmbungadodra.org/kirtanrecords/samagams/March24/57%20Davinder%20Kaur%20Patti%20-%20Jan%20Nanak%20Mangey%20Dhoor%20Tin%20%2827-03-24%29M.mp3,,1,2024-03-28 02:04:33
6435,212,303,Gur Taar Taranharia,March 2024,Manmohan Kaur DL,GTT,29,27,NULL,2024,58 Manmohan Kaur USA - Gur Taar Taranharia (27-03-24)M.mp3,https://brahmbungadodra.org/kirtanrecords/samagams/March24/58%20Manmohan%20Kaur%20USA%20-%20Gur%20Taar%20Taranharia%20%2827-03-24%29M.mp3,,1,2024-03-28 02:04:33
6436,212,260,GV - 1 Gurbani Anubhav,March 2024,Jatinder Singh FBD,G-1GA,33,31,NULL,2024,59 Jatinder Singh - GV - 1 Gurbani Anubhav (27-03-24)M.mp3,https://brahmbungadodra.org/kirtanrecords/samagams/March24/59%20Jatinder%20Singh%20-%20GV%20-%201%20Gurbani%20Anubhav%20%2827-03-24%29M.mp3,,1,2024-03-28 02:04:33
6216,211,445,Naam Simran,December 2023,Shanon Kaur Canada,NS,39,36,NULL,2023,01 Shannon Kaur - Naam Simran (20-12-23)E.mp3,https://brahmbungadodra.org/kirtanrecords/samagams/December23/01%20Shannon%20Kaur%20-%20Naam%20Simran%20%2820-12-23%29E.mp3,,1,2023-12-30 12:27:01
6217,211,142,Hae Praan Naath Gobindheh Kira,December 2023,Gurpreet Kaur FBD,HPNGK,25,23,NULL,2023,02 GPKF_Gurpreet Kaur FBD - Hae Praan Naath Gobindheh Kirapa Nidhaan Jagadh Guru (20-12-23)E.mp3,https://brahmbungadodra.org/kirtanrecords/samagams/December23/02%20GPKF_Gurpreet%20Kaur%20FBD%20-%20Hae%20Praan%20Naath%20Gobindheh%20Kirapa%20Nidhaan%20Jagadh%20Guru%20%2820-12-23%29E.mp3,,1,2023-12-30 12:27:01
6218,211,19,Ko Banjaro Ram Ko Mera Tanda L,December 2023,Amarjit Singh (AJS),KBRKMTL,31,29,NULL,2023,03 AJS_Amarjeet Singh - Ko Banjaro Ram Ko Mera Tanda Ladia Jae Rae (20-12-23)E.mp3,https://brahmbungadodra.org/kirtanrecords/samagams/December23/03%20AJS_Amarjeet%20Singh%20-%20Ko%20Banjaro%20Ram%20Ko%20Mera%20Tanda%20Ladia%20Jae%20Rae%20%2820-12-23%29E.mp3,,1,2023-12-30 12:27:01
6219,211,529,Naam Simran,December 2023,Jaspreet Kaur Dodra,NS,43,40,NULL,2023,04 Jaspreet Kaur Dodra - Naam Simran (21-12-23)M.mp3,https://brahmbungadodra.org/kirtanrecords/samagams/December23/04%20Jaspreet%20Kaur%20Dodra%20-%20Naam%20Simran%20%2821-12-23%29M.mp3,,1,2023-12-30 12:27:01
6220,211,119,Mitar Piarae Nu Haal Mureedan,December 2023,Gurjot Singh Canada,MPNHM,20,19,NULL,2023,05 Gurjot Singh Canada - Mitar Piarae Nu Haal Mureedan Da Kehna (21-12-23)M.mp3,https://brahmbungadodra.org/kirtanrecords/samagams/December23/05%20Gurjot%20Singh%20Canada%20-%20Mitar%20Piarae%20Nu%20Haal%20Mureedan%20Da%20Kehna%20%2821-12-23%29M.mp3,,1,2023-12-30 12:27:01
6221,211,257,Eak Palak Sukh Sadh Samagam Ko,December 2023,Jasraj Singh USA,EPSSSK,23,21,NULL,2023,06 Jasraj Singh USA - Eak Palak Sukh Sadh Samagam Kot Baikunthey Paey (21-12-23)M.mp3,https://brahmbungadodra.org/kirtanrecords/samagams/December23/06%20Jasraj%20Singh%20USA%20-%20Eak%20Palak%20Sukh%20Sadh%20Samagam%20Kot%20Baikunthey%20Paey%20%2821-12-23%29M.mp3,,1,2023-12-30 12:27:01
6222,211,312,Jee Ki Eaekay Hee Peh Mani,December 2023,Manpreet Kaur FBD,JKEHPM,27,25,NULL,2023,07 Manpreet Kaur FBD - Jee Ki Eaekay Hee Peh Mani (21-12-23)M.mp3,https://brahmbungadodra.org/kirtanrecords/samagams/December23/07%20Manpreet%20Kaur%20FBD%20-%20Jee%20Ki%20Eaekay%20Hee%20Peh%20Mani%20%2821-12-23%29M.mp3,,1,2023-12-30 12:27:01
6223,211,445,Mai Sabh Kichh Chhod Prabh Tuh,December 2023,Shanon Kaur Canada,MSKCPT,30,28,NULL,2023,08 Shannon Kaur - Mai Sabh Kichh Chhod Prabh Tuhee Dhiayia (21-12-23)M.mp3,https://brahmbungadodra.org/kirtanrecords/samagams/December23/08%20Shannon%20Kaur%20-%20Mai%20Sabh%20Kichh%20Chhod%20Prabh%20Tuhee%20Dhiayia%20%2821-12-23%29M.mp3,,1,2023-12-30 12:27:01
6224,211,167,Ekay Ekay Ek Tuhi,December 2023,Harjinder Singh Babli,EEET,28,26,NULL,2023,09 Harinder Singh Babli - Eekay Eekay Ek Tuhi (21-12-23)M.mp3,https://brahmbungadodra.org/kirtanrecords/samagams/December23/09%20Harinder%20Singh%20Babli%20-%20Eekay%20Eekay%20Ek%20Tuhi%20%2821-12-23%29M.mp3,,1,2023-12-30 12:27:01
6225,211,242,Tujh Bin Kavan Hamara,December 2023,Jasbir Singh Ambala,TBKH,28,26,NULL,2023,10 JSA_Jasbir Singh - Tujh Bin Kavan Hamara (21-12-23)M.mp3,https://brahmbungadodra.org/kirtanrecords/samagams/December23/10%20JSA_Jasbir%20Singh%20-%20Tujh%20Bin%20Kavan%20Hamara%20%2821-12-23%29M.mp3,,1,2023-12-30 12:27:01
6226,211,543,Rae Nar Eih Sache Jea Dhaar,December 2023,Neelu Kaur Ottawa,RNESJD,23,22,NULL,2023,100 Neelu Kaur - Rae Nar Eih Sache Jea Dhaar (26-12-23)E.mp3,https://brahmbungadodra.org/kirtanrecords/samagams/December23/100%20Neelu%20Kaur%20-%20Rae%20Nar%20Eih%20Sache%20Jea%20Dhaar%20%2826-12-23%29E.mp3,,1,2023-12-30 12:27:01
6227,211,81,Kabir Man Janey Sab Baat,December 2023,Chashneet Kaur Delhi,KMJSB,28,26,NULL,2023,101 Chashneet Kaur - Kabir Man Janey Sab Baat (26-12-23)E.mp3,https://brahmbungadodra.org/kirtanrecords/samagams/December23/101%20Chashneet%20Kaur%20-%20Kabir%20Man%20Janey%20Sab%20Baat%20%2826-12-23%29E.mp3,,1,2023-12-30 12:27:01
6228,211,331,Gurmukh Rom Rom Har Dhiavey,December 2023,Nainpreet Singh Delhi,GRRHD,31,29,NULL,2023,102 Nainpreet Singh DL - Gurmukh Rom Rom Har Dhiavey (26-12-23)E.mp3,https://brahmbungadodra.org/kirtanrecords/samagams/December23/102%20Nainpreet%20Singh%20DL%20-%20Gurmukh%20Rom%20Rom%20Har%20Dhiavey%20%2826-12-23%29E.mp3,,1,2023-12-30 12:27:01
6229,211,142,Kar Kirpa Jo Satgur Milio,December 2023,Gurpreet Kaur FBD,KKJSM,24,22,NULL,2023,103 Gurpreet Kaur FBD - Kar Kirpa Jo Satgur Milio (26-12-23)E.mp3,https://brahmbungadodra.org/kirtanrecords/samagams/December23/103%20Gurpreet%20Kaur%20FBD%20-%20Kar%20Kirpa%20Jo%20Satgur%20Milio%20%2826-12-23%29E.mp3,,1,2023-12-30 12:27:01
6230,211,19,Ab Kaise Maro Maran Man Maneya,December 2023,Amarjit Singh (AJS),AKMMMM,36,34,NULL,2023,104 Amarjeet Singh - Ab Kaise Maro Maran Man Maneya (26-12-23)E.mp3,https://brahmbungadodra.org/kirtanrecords/samagams/December23/104%20Amarjeet%20Singh%20-%20Ab%20Kaise%20Maro%20Maran%20Man%20Maneya%20%2826-12-23%29E.mp3,,1,2023-12-30 12:27:01
6231,211,274,Naam Simran,December 2023,Kanwarpreet Kaur DL (Ria),NS,41,38,NULL,2023,105 Kanwarpreet Kaur DL - Naam Simran (27-12-23)E.mp3,https://brahmbungadodra.org/kirtanrecords/samagams/December23/105%20Kanwarpreet%20Kaur%20DL%20-%20Naam%20Simran%20%2827-12-23%29E.mp3,,1,2023-12-30 12:27:01
6232,211,601,Bhajo Gobind Bhool Mat Jaho,December 2023,Harjio Singh,BGBMJ,18,17,NULL,2023,106 Harjio Singh - Bhajo Gobind Bhool Mat Jaho (27-12-23)M.mp3,https://brahmbungadodra.org/kirtanrecords/samagams/December23/106%20Harjio%20Singh%20-%20Bhajo%20Gobind%20Bhool%20Mat%20Jaho%20%2827-12-23%29M.mp3,,1,2023-12-30 12:27:01
6233,211,536,Har Bin Jio Na Rehae Kesey Rak,December 2023,Jobanpreet Kaur,HBJNRKR,21,20,NULL,2023,107 Jobanpreet Kaur - Har Bin Jio Na Rehae Kesey Rakha Mai (27-12-23)M.mp3,https://brahmbungadodra.org/kirtanrecords/samagams/December23/107%20Jobanpreet%20Kaur%20-%20Har%20Bin%20Jio%20Na%20Rehae%20Kesey%20Rakha%20Mai%20%2827-12-23%29M.mp3,,1,2023-12-30 12:27:01
6234,211,324,Thakur Gaiyai Atam Rang,December 2023,Mohinderjeet Singh Delhi,TGAR,29,27,NULL,2023,108 Mohinderjeet Singh DL - Thakur Gaiyai Atam Rang (27-12-23)M.mp3,https://brahmbungadodra.org/kirtanrecords/samagams/December23/108%20Mohinderjeet%20Singh%20DL%20-%20Thakur%20Gaiyai%20Atam%20Rang%20%2827-12-23%29M.mp3,,1,2023-12-30 12:27:01
6235,211,445,Paropkar Kijai Lalan Manai Lij,December 2023,Shanon Kaur Canada,PKLML,29,27,NULL,2023,109 Shannon Kaur - Paropkar Kijai Lalan Manai Lijai (27-12-23)M.mp3,https://brahmbungadodra.org/kirtanrecords/samagams/December23/109%20Shannon%20Kaur%20-%20Paropkar%20Kijai%20Lalan%20Manai%20Lijai%20%2827-12-23%29M.mp3,,1,2023-12-30 12:27:01
6236,211,608,GV - 32 Hukam Part- 8,December 2023,Jatinder Kaur DL,G-3HP8,26,24,NULL,2023,11 Jatinder Kaur DL - GV - 32 Hukam Part- 8 (21-12-23)M.mp3,https://brahmbungadodra.org/kirtanrecords/samagams/December23/11%20Jatinder%20Kaur%20DL%20-%20GV%20-%2032%20Hukam%20Part-%208%20%2821-12-23%29M.mp3,,1,2023-12-30 12:27:01
6237,211,88,Saran Ke Datey Bacahn Ke Soore,December 2023,Davinder Kaur FBD,SKDBKS,29,27,NULL,2023,110 Davinder Kaur Patti - Saran Ke Datey Bacahn Ke Soorey (27-12-23)M.mp3,https://brahmbungadodra.org/kirtanrecords/samagams/December23/110%20Davinder%20Kaur%20Patti%20-%20Saran%20Ke%20Datey%20Bacahn%20Ke%20Soorey%20%2827-12-23%29M.mp3,,1,2023-12-30 12:27:01
